Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Age,Regions,Value,M49_country_code
2015,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Kostanay,21.26899660634922,KAZ
2015,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Kostanay,45.62998614577023,KAZ
2015,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Kostanay,40.38811614956919,KAZ
2015,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Kostanay,10.457613259387616,KAZ
2015,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Kostanay,9.46324392341619,KAZ
2015,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Kostanay,17.970673095255243,KAZ
2015,Percent,Transferring files between computers and other devices,Age 15 years and older,Kostanay,20.72146501771675,KAZ
2015,Percent,Development of computer programs using a special software language,Age 15 years and older,Kostanay,2.3595970551641257,KAZ
2015,Percent,Copying or transferring a file or folder,Age 15 years and older,Kyzylorda,15.475442515629606,KAZ
2015,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Kyzylorda,15.999790571042958,KAZ
2015,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Kyzylorda,22.29584555002249,KAZ
2015,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Kyzylorda,27.265711050092307,KAZ
2015,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Kyzylorda,10.65721909371558,KAZ
2015,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Kyzylorda,14.58439986968865,KAZ
2015,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Kyzylorda,10.719853865127751,KAZ
2015,Percent,Transferring files between computers and other devices,Age 15 years and older,Kyzylorda,16.523556879353407,KAZ
2015,Percent,Development of computer programs using a special software language,Age 15 years and older,Kyzylorda,3.82091497184344,KAZ
2015,Percent,Copying or transferring a file or folder,Age 15 years and older,Mangistau,16.21092187405297,KAZ
2015,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Mangistau,11.340323655979152,KAZ
2015,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Mangistau,54.71434632401964,KAZ
2015,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Mangistau,31.9335717316201,KAZ
2015,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Mangistau,7.135220316382811,KAZ
2015,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Mangistau,23.354142675313653,KAZ
2015,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Mangistau,14.64040244863325,KAZ
2015,Percent,Transferring files between computers and other devices,Age 15 years and older,Mangistau,11.954663919025396,KAZ
2015,Percent,Development of computer programs using a special software language,Age 15 years and older,Mangistau,2.8285350627310746,KAZ
2015,Percent,Copying or transferring a file or folder,Age 15 years and older,Pavlodar,22.459812001333702,KAZ
2015,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Pavlodar,20.83174759276161,KAZ
2015,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Pavlodar,41.3922072498375,KAZ
2015,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Pavlodar,35.43465008739816,KAZ
2015,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Pavlodar,11.15732679503026,KAZ
2015,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Pavlodar,8.912254939932708,KAZ
2015,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Pavlodar,19.395824422313307,KAZ
2015,Percent,Transferring files between computers and other devices,Age 15 years and older,Pavlodar,37.71575894947073,KAZ
2015,Percent,Development of computer programs using a special software language,Age 15 years and older,Pavlodar,4.4236268047973,KAZ
2015,Percent,Copying or transferring a file or folder,Age 15 years and older,Soltustik Kazakhstan,33.82910431003738,KAZ
2015,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Soltustik Kazakhstan,16.81064278512335,KAZ
2015,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Soltustik Kazakhstan,41.231326033259805,KAZ
2015,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Soltustik Kazakhstan,35.19335508385398,KAZ
2015,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Soltustik Kazakhstan,16.849168504893868,KAZ
2015,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Soltustik Kazakhstan,8.962623447413494,KAZ
2015,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Soltustik Kazakhstan,17.06028944923631,KAZ
2015,Percent,Transferring files between computers and other devices,Age 15 years and older,Soltustik Kazakhstan,22.784330819254937,KAZ
2015,Percent,Development of computer programs using a special software language,Age 15 years and older,Soltustik Kazakhstan,1.7726234033840993,KAZ
2015,Percent,Copying or transferring a file or folder,Age 15 years and older,Turkistan,36.77773029967153,KAZ
2015,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Turkistan,9.289014908575815,KAZ
2015,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Turkistan,29.4727957208082,KAZ
2015,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Turkistan,29.571553785442024,KAZ
2015,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Turkistan,9.195770430473267,KAZ
2015,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Turkistan,10.421894776444336,KAZ
2015,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Turkistan,12.487705918267569,KAZ
2015,Percent,Transferring files between computers and other devices,Age 15 years and older,Turkistan,10.687763162268906,KAZ
2015,Percent,Development of computer programs using a special software language,Age 15 years and older,Turkistan,1.4915873210212784,KAZ
2015,Percent,Copying or transferring a file or folder,Age 15 years and older,Shygys Kazakhstan,22.66280072810743,KAZ
2015,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Shygys Kazakhstan,17.09142646188036,KAZ
2015,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Shygys Kazakhstan,48.510066304562365,KAZ
2015,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Shygys Kazakhstan,39.3773804215128,KAZ
2015,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Shygys Kazakhstan,5.901435014949595,KAZ
2015,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Shygys Kazakhstan,4.041233835064659,KAZ
2015,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Shygys Kazakhstan,16.68524705211524,KAZ
2015,Percent,Transferring files between computers and other devices,Age 15 years and older,Shygys Kazakhstan,13.090856257264626,KAZ
2015,Percent,Development of computer programs using a special software language,Age 15 years and older,Shygys Kazakhstan,1.4267908445607598,KAZ
2015,Percent,Copying or transferring a file or folder,Age 15 years and older,Nur-Sultan city,51.12545499123022,KAZ
2015,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Nur-Sultan city,46.82024781698508,KAZ
2015,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Nur-Sultan city,76.9573266947048,KAZ
2015,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Nur-Sultan city,58.287126970057024,KAZ
2015,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Nur-Sultan city,33.53167493351942,KAZ
2015,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Nur-Sultan city,38.08535918375045,KAZ
2015,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Nur-Sultan city,39.203113114434615,KAZ
2015,Percent,Transferring files between computers and other devices,Age 15 years and older,Nur-Sultan city,45.82665384204339,KAZ
2015,Percent,Development of computer programs using a special software language,Age 15 years and older,Nur-Sultan city,13.122921499475073,KAZ
2015,Percent,Copying or transferring a file or folder,Age 15 years and older,Almaty city,14.049945661983552,KAZ
2015,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Almaty city,22.80504999928254,KAZ
2015,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Almaty city,60.14753960935535,KAZ
2015,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Almaty city,33.83593166475218,KAZ
2015,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Almaty city,8.522874454637385,KAZ
2015,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Almaty city,9.707284617168094,KAZ
2015,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Almaty city,18.369421479489382,KAZ
2015,Percent,Transferring files between computers and other devices,Age 15 years and older,Almaty city,11.448970976173593,KAZ
2015,Percent,Development of computer programs using a special software language,Age 15 years and older,Almaty city,3.8550915740956815,KAZ
2015,Percent,Copying or transferring a file or folder,Age 15 years and older,Shymkent city,22.684877812645496,KAZ
2015,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Shymkent city,8.403605699331202,KAZ
2015,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Shymkent city,34.34305912963676,KAZ
2015,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Shymkent city,25.162241342506142,KAZ
2015,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Shymkent city,8.79221174323091,KAZ
2015,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Shymkent city,13.698363047464731,KAZ
2015,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Shymkent city,15.641393266963274,KAZ
2015,Percent,Transferring files between computers and other devices,Age 15 years and older,Shymkent city,9.375120809080473,KAZ
2015,Percent,Development of computer programs using a special software language,Age 15 years and older,Shymkent city,2.865969573760352,KAZ
2016,Percent,Copying or transferring a file or folder,Age 15-24 years old,,37.093443808248935,KAZ
2016,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,,19.76483359324544,KAZ
2016,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,,56.07647185925829,KAZ
2016,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,,48.35929072048114,KAZ
